track_id,bpm,energy,danceability,valence,key,mode,camelot,deezer_id,source
3DOc99LAAeUA2mTXNjIoC9,121.2,,,,,,,13791718,deezer
7pZ13IW6JIUyJ5QgsSeCqx,110.0,,,,,,,13568857,deezer
3DOc99LAAeUA2mTXNjIoC9,121.2,,,,,,,13791718,deezer
5HESkS62OTenqqpnZYH5T9,106.0,,,,,,,13568855,deezer
0ynpslxwCNrsCmuPvQbhDE,135.1,,,,,,,370389621,deezer
5HESkS62OTenqqpnZYH5T9,106.0,,,,,,,13568855,deezer
3eLowP9w8oaK8TUKU3QQZd,121.6,,,,,,,66631375,deezer
1iivGwQHo1E9OZf7csMCFs,119.8,,,,,,,13568859,deezer
1wqhqddx6SCJ5nshpNjmuI,74.7,,,,,,,709012,deezer
5JNvoqCQjjIAQga86EiRqb,94.8,,,,,,,709015,deezer
32acnFL4E6AbePV9Uxpkue,94.6,,,,,,,1133490422,deezer
1PzRUebfJ1pzob7q5VhxB6,96.6,,,,,,,810940,deezer
5JNvoqCQjjIAQga86EiRqb,94.8,,,,,,,709015,deezer
4fquZvrjr14AEcb2YZPQ0Q,132.9,,,,,,,904670062,deezer
6nVfp1aG4eMgSvZeJXPICb,91.5,,,,,,,904669822,deezer
2sxMo1q9kad30CdtNsIkXY,107.1,,,,,,,904669832,deezer
1KUAQejqLmMNXm4cIxAke6,91.9,,,,,,,1133490332,deezer
6pxYLrq62hxOHzU5XL6S2x,100.1,,,,,,,904655122,deezer
7C43QqkY06RNGUmhjHp927,81.4,,,,,,,2124606,deezer
7C43QqkY06RNGUmhjHp927,81.4,,,,,,,2124606,deezer
3RRdmSE4Vytb60hakTWNb3,119.8,,,,,,,890538,deezer
1ON3fk00QjBuKooSTICdb1,78.0,,,,,,,1051614,deezer
6DAMgrdDRD94f9khy2CI0M,88.2,,,,,,,634750,deezer
2BgBtfYu7rkG94W50Zr23w,106.0,,,,,,,679114,deezer
2E1c3bSJyZ9eOcovV6W3Df,137.8,,,,,,,75345141,deezer
5T2PKN9WninWlfvm0g9oem,113.0,,,,,,,711142,deezer
6ZbEXy58udMRx88OA7nyeZ,71.5,,,,,,,2583252,deezer
5yWEn2jmPePb21KtyYkjDW,138.7,,,,,,,13320223,deezer
5s9LX3rU833stsKf5fLgDV,92.3,,,,,,,3809349352,deezer
4KZsFqIQxyymtFdtgpD2hp,136.9,,,,,,,117354860,deezer
5BlMkekvWKm7KrQkJE8XMg,73.0,,,,,,,363319671,deezer
5RT5Dt2JtBTEjwvpbDw9Xa,72.8,,,,,,,13240097,deezer
5RT5Dt2JtBTEjwvpbDw9Xa,72.8,,,,,,,13240097,deezer
5RT5Dt2JtBTEjwvpbDw9Xa,72.8,,,,,,,13240097,deezer
0dIpCB7MeSYoVr9xP4rlhF,116.5,,,,,,,118730026,deezer
2PI1aMuSMfRKikTrDolOmP,114.8,,,,,,,72634975,deezer
2O9oKwcnTJLQ78flwABgvL,108.0,,,,,,,569166552,deezer
35UF2cErr3AAVkBH3oYekU,74.9,,,,,,,135026568,deezer
0TIItu69NmCbgvJUD0Zbnb,81.4,,,,,,,5742432,deezer
4S6Bo2c9FzVaq0vdqqLqgU,97.7,,,,,,,594403162,deezer
6Bne501HS96nEeNq8Gn87R,108.0,,,,,,,548876882,deezer
4Kp31ydhTX1l4g84HiTWD5,72.8,,,,,,,1309615,deezer
6mRWYqhRPJVyYpLOLvbtRg,116.5,,,,,,,541624832,deezer
6Um9salL47xFJiaU5tSUIl,73.8,,,,,,,1675606,deezer
7kjgkFPN61brm4VPbik9b1,107.4,,,,,,,12081830,deezer
4VrqneboGHHyngGJEm7QxF,103.6,,,,,,,23310611,deezer
1ybDYiav6WLdRz8eKXrxWi,127.6,,,,,,,73044205,deezer
1AM7bvh9eaI90UePrYtQ4K,137.8,,,,,,,472898522,deezer
4Fx33umFnl998GTZvpH6OD,85.0,,,,,,,904670012,deezer
6mTfOxORhYlpnTvm7VrL6b,134.2,,,,,,,4703135,deezer
5ayMrwnzBZ9QanL2M9A5Ey,80.5,,,,,,,82109250,deezer
65Qj6C1VypRzkpypONWBNb,116.1,,,,,,,885397812,deezer
5mZeHfyr6zNK7hOhN0qfsr,114.2,,,,,,,71219414,deezer
7IrA0QxGYMhPokcATN5xrb,132.9,,,,,,,96003164,deezer
1h7XWoJkUP6dk89XYBoaaZ,70.5,,,,,,,137256850,deezer
48tjiNK7CPweheNypZoA0c,138.3,,,,,,,135930764,deezer
1h7XWoJkUP6dk89XYBoaaZ,70.5,,,,,,,137256850,deezer
0PAHSBjJu0sV3t9JX9zBkN,82.4,,,,,,,135930748,deezer
0OF0cZZG6tWTbcvVP7Dmo7,125.7,,,,,,,3530258,deezer
1h7XWoJkUP6dk89XYBoaaZ,70.5,,,,,,,137256850,deezer
1h7XWoJkUP6dk89XYBoaaZ,70.5,,,,,,,137256850,deezer
1h7XWoJkUP6dk89XYBoaaZ,70.5,,,,,,,137256850,deezer
0CkMLhjeDIIWk5I4TAkbJo,127.6,,,,,,,99434096,deezer
2I5jaKte6gcD6RVWBay9aM,71.5,,,,,,,715153602,deezer
00bCeRRLOKrrQYgynUTvYu,138.7,,,,,,,543126432,deezer
0FFbJzXvag9ZRel7oNa1wU,112.3,,,,,,,3143666,deezer
0HNCvrIYbb61J7ZofPydi5,82.0,,,,,,,96008318,deezer
7jFpD6WN2y5EsTJhzf1DKH,98.9,,,,,,,60032121,deezer
2TVPbqCPJezGriT4wjCtyD,98.7,,,,,,,571251122,deezer
7EKzp7foGpJ4QXNszz5Kcb,107.9,,,,,,,107991838,deezer
6A8OnjnpShshNpcqWtZRjr,122.0,,,,,,,723876,deezer
6poribUG9PSY1eudyCjJTS,113.0,,,,,,,723879,deezer
095MMFhB9qxPx2VsmvjnUs,110.0,,,,,,,723874,deezer
3SL3D72fBngP6GqouoUQOq,116.5,,,,,,,2812574,deezer
7azOuDeJGbxt5mvq3GQHXp,110.8,,,,,,,404203562,deezer
6r8k1vznHrzlEKYxL4dZEe,100.1,,,,,,,723882,deezer
5TqUghz3FRLeWKkwOVaumY,119.1,,,,,,,1004245552,deezer
2OHjWrtTWgRK2We5eueI1N,103.9,,,,,,,46499151,deezer
0D3RyNA7GRfPKYYm7Yx8Jv,123.4,,,,,,,10968685,deezer
1XTm7iuEQmI1kegG1gZ3m3,113.0,,,,,,,53073791,deezer
5C6ARdPHjICKJw5T4ZY62G,119.5,,,,,,,3068034,deezer
5dbocgGP6YAgRABQIahz2L,116.1,,,,,,,72976742,deezer
489Q33MK5HrpEIxZQbsbpl,101.8,,,,,,,508874212,deezer
5AY4kLIxulKMjes7TpD9Qa,129.6,,,,,,,72976744,deezer
6v49TDu4VaPlYgzEaamK0f,83.7,,,,,,,549282282,deezer
622DQPLumfjBW0sDd7XGFO,131.7,,,,,,,62751757,deezer
622DQPLumfjBW0sDd7XGFO,131.2,,,,,,,2531226,deezer
622DQPLumfjBW0sDd7XGFO,72.0,,,,,,,2531227,deezer
22uZXXZj2lNM4f1wJ4Izui,130.0,,,,,,,71360966,deezer
46eu3SBuFCXWsPT39Yg3tJ,119.2,,,,,,,13129197,deezer
7oOOI85fVQvVnK5ynNMdW7,114.5,,,,,,,14874839,deezer
3zYpRGnnoegSpt3SguSo3W,119.2,,,,,,,14874840,deezer
6NGsHLZYGVAkXTFr75WWnn,130.4,,,,,,,4603414,deezer
46eu3SBuFCXWsPT39Yg3tJ,119.2,,,,,,,13129197,deezer
7oOOI85fVQvVnK5ynNMdW7,114.5,,,,,,,14874839,deezer
3zYpRGnnoegSpt3SguSo3W,119.2,,,,,,,14874840,deezer
6NGsHLZYGVAkXTFr75WWnn,130.4,,,,,,,4603414,deezer
4WreptTFEUBLQsdteZpdq4,119.8,,,,,,,577858132,deezer
3mhkKb0pfI889wRL77VJv7,125.3,,,,,,,98703922,deezer
1AaFZTH9D7qzEnkQ6WLL0i,124.9,,,,,,,475006352,deezer
34hl6dQ6l6yN9AOTeOau8J,78.6,,,,,,,64195697,deezer
4ehLeKkvPkx2XJWev3S9Xv,89.1,,,,,,,3332734,deezer
4YwIblyn5m2XAJ7ljh5d79,92.3,,,,,,,716531362,deezer
4gOTjiQjeXfwImUmAvLZ1h,138.7,,,,,,,98703932,deezer
1pG4X33yVsGywh7NZ2V8hh,77.2,,,,,,,3332716,deezer
6Gu7Si4FlbCSLC89DwHNoj,76.5,,,,,,,65732470,deezer
6vXuk1NzhR5lYtlkdGxAB3,103.4,,,,,,,511772152,deezer
4l6iig5LpOmM0YcS1nZTrL,92.3,,,,,,,65732518,deezer
1IBouS2UrI3SHc0deWYh8y,95.7,,,,,,,94355788,deezer
6l46SZseHwATzOIrZJ62du,120.5,,,,,,,420901102,deezer
6Ara9ggGiF420DTxwnBFiK,99.6,,,,,,,420901112,deezer
6Qvm3zPy3lgZmCvFz0kTcm,86.1,,,,,,,420901192,deezer
0a3dxCb5m9uJ7J66d2h63u,132.9,,,,,,,420901212,deezer
5nccnfjaIAcVFUsvBbZ5E5,99.2,,,,,,,420901062,deezer
0hLY0bIlFcuFuC7vX0uTxe,72.3,,,,,,,420901132,deezer
5ti4mhcnlDhC2J1CYUYhWQ,89.4,,,,,,,2255253,deezer
4Ap2SU31pNMzDotWCw3Qv2,116.8,,,,,,,13176492,deezer
3T7ceXSEN7j9fwXEPus69l,79.8,,,,,,,1122554,deezer
0G3fbPbE1vGeABDEZF0jeG,110.5,,,,,,,6614292,deezer
60eJG8LHX0eFl2wxgjqYxX,130.8,,,,,,,64230003,deezer
6JuJxfs21CTrpoeN3QNc6z,139.7,,,,,,,64230004,deezer
5jIGmy5IQtMSATUAH7PiHd,118.1,,,,,,,64230005,deezer
6SrAkjr9hWpG9mCLixhZFf,136.4,,,,,,,64230006,deezer
2Q1vwPpnkjm4jkt8qD5bPn,75.2,,,,,,,64230007,deezer
4h6SmMtpyxusb9M4WkGUtk,125.4,,,,,,,11381292,deezer
0noFFuRbb6XgBA9zlXHNTU,70.1,,,,,,,420875562,deezer
2xqCCkMXNt9aKpiSeEVguc,105.0,,,,,,,11381291,deezer
1xsNvLSkQZ9TkwLUyvkZIK,119.8,,,,,,,890538,deezer
6kTMNNm6QZC959fF1TUfQ5,90.2,,,,,,,4187268,deezer
4FKU89iCwuIPuJgI3JhxxK,130.0,,,,,,,1818071717,deezer
1XCyF4N5V2mcXzmIh5HfIa,95.9,,,,,,,471296792,deezer
59Sz3l6T9qTWsa8Smv2ve1,85.8,,,,,,,62756903,deezer
59Sz3l6T9qTWsa8Smv2ve1,71.0,,,,,,,3861816,deezer
59Sz3l6T9qTWsa8Smv2ve1,71.0,,,,,,,3861816,deezer
6QyN0bvpi9VIXPfrPkGNjQ,75.7,,,,,,,102336986,deezer
5nBzBzASc9KR2dmYcQSQll,81.4,,,,,,,748755,deezer
5FyZhzOK8QiRYGdYJP1mxl,124.2,,,,,,,114390778,deezer
0XgQckoCLQ6YEKIj75O7M5,85.0,,,,,,,63441322,deezer
6my378Hr2rTUvPEKBsKpKA,118.8,,,,,,,15709175,deezer
4xN4Ur2h5tJGce8NqqfE00,130.8,,,,,,,4683276,deezer
0BzdURSS6lTiMFe0wWhglF,72.5,,,,,,,56851801,deezer
1if44NIoppKXZYjhlcotdb,70.8,,,,,,,74113854,deezer
4DB9n1liWWH7OZHOloHNMR,113.9,,,,,,,6131599,deezer
5gTDFWt595lQhckoDfXcWN,90.1,,,,,,,98715860,deezer
5cc6F8h4O3pPT6KLDQDBJW,86.8,,,,,,,16161483,deezer
5YauqJjcRbOYZ4AIhjL9VV,109.1,,,,,,,12601807,deezer
5L1tWwcFAiuk0UmGCIIzTW,104.1,,,,,,,3317672,deezer
5Mns2iOEchrw9qvTs6xp7K,72.8,,,,,,,17773339,deezer
4rHJFdRjRdhh8romSsn0oh,110.0,,,,,,,5496902,deezer
01S99BD1Fdzl2tFUaUfFTc,131.2,,,,,,,3167897,deezer
43zGco3UwjSU5ETnQvKyXz,124.0,,,,,,,70810415,deezer
1ouIWiJdKiZJRu6gds7FZY,111.4,,,,,,,1495137,deezer
47plJh4kU6hBYU5uVkERIG,130.0,,,,,,,553919242,deezer
05hGEmCnHfvAva3IhB91El,81.0,,,,,,,13183016,deezer
2fbu30bHzjZ1QcavAKmnzP,76.0,,,,,,,1001109412,deezer
4RabOQneNRWwuAug4h5gmS,110.0,,,,,,,84360905,deezer
2NwQa9LOhIss3J0HjOcWP6,112.7,,,,,,,4685550,deezer
1vcHEaIrbnQQQ62JhgBMs7,83.0,,,,,,,3468756,deezer
3DOZWYFWFyLnkyK01Hq9Hp,81.4,,,,,,,7210289,deezer
3qhAqp4xBxqg8zEAFmcXmF,80.8,,,,,,,887798,deezer
4qzUGuI6uC6hHyiAaIEbam,81.7,,,,,,,137046728,deezer
1LFAC0LLAenVAUVW8AFDpY,98.9,,,,,,,142343905,deezer
0JxbHZHaAL93COCVCfSsni,108.5,,,,,,,56440471,deezer
0BStsgcFMnYKSO08kOFTpY,139.4,,,,,,,95989272,deezer
43YwOmGUOS3zzGvj1Feszb,70.3,,,,,,,66644254,deezer
4SwLByQCbFPYRCB7VGrDyl,124.2,,,,,,,361535821,deezer
0Bw4VQOGkG9Dk26kjlyyCj,130.8,,,,,,,11135371,deezer
6BqPcNhSrSPCT1ldV69O5K,109.4,,,,,,,102702698,deezer
5gtX1V6mMiw1ZOnbDTgyjO,126.0,,,,,,,14928256,deezer
1dOdmOsc4KHGlpIbEZwCxW,112.0,,,,,,,13243976,deezer
5rXGvd0Yp6qk12gKIi2xHT,102.1,,,,,,,3411509031,deezer
0JmFnY3wuiz3ObnqaBrLud,116.8,,,,,,,589631342,deezer
36EInOcHjNzdMHGhjGQ4z6,87.6,,,,,,,589631372,deezer
3FyGZ2M7Ww0iBJVUCndMnX,136.0,,,,,,,589631382,deezer
2rmZBFkpLjHOFCj8AP2d7U,102.8,,,,,,,589631392,deezer
6mANBsYQqOckTQ10HZrwdN,81.1,,,,,,,3134900,deezer
18qEvJqGahKP4RzTdGt6jm,93.3,,,,,,,3134896,deezer
7upgDi9C0pQn9HZzGfksJq,93.3,,,,,,,3156883,deezer
7upgDi9C0pQn9HZzGfksJq,93.3,,,,,,,3156883,deezer
0l9RGwc48deJ6j61KXAAvs,108.5,,,,,,,77771064,deezer
5ZoDwIP1ntHwciLjydJ8X2,101.1,,,,,,,7274281,deezer
5C7WGqaFxmYsWi0OpV6blr,70.8,,,,,,,12257282,deezer
1aPfv8MH2kDcGsysx3JswT,132.1,,,,,,,12257281,deezer
6O27vxbFHtNSSPeHKOYnFr,129.6,,,,,,,2652825,deezer
0TFBANCgctg5hAt9ez2V2g,73.0,,,,,,,84403235,deezer
6u5DJLTMuHgKqxdtjAWnWP,75.2,,,,,,,2014725,deezer
3nmp2uC1uqq1oIqDKCGSvk,103.9,,,,,,,113944634,deezer
5JjdJK0uGRUk4skRTuQdUZ,116.5,,,,,,,102271954,deezer
4NBzFOhtVta7Dk3mWa7jL2,102.8,,,,,,,14019346,deezer
2oTMhfMFjELBn3OhwygqVv,99.1,,,,,,,117620630,deezer
4ieB0QbD2DMWX8uWC9umWs,112.0,,,,,,,67493534,deezer
6rgBtcqMQ1LQ9s1VzuAln3,130.0,,,,,,,130828064,deezer
6Cw10XBz3GOwJzxnObDKIX,112.3,,,,,,,39059211,deezer
6VJma12SCWgD3S4l4H1vFa,135.1,,,,,,,600933042,deezer
0NfYAsKygCYwPA2BgTZ1qg,107.1,,,,,,,67929167,deezer
2JVs17L2HHu8L2hiepj8qJ,134.7,,,,,,,1159453,deezer
4IXZjNVYILadTUH7AaF32o,79.5,,,,,,,405629172,deezer
3fbnbn6A5O5RNb08tlUEgd,93.8,,,,,,,552942362,deezer
3FnP3j1TyiTwbJb5AR2ynT,113.9,,,,,,,374283241,deezer
07TnWCHrFkvF61GzJuLVt0,72.3,,,,,,,3667579,deezer
2TxWkdptNrm2Z0CZfMr3Iq,94.0,,,,,,,74427122,deezer
2olVm1lHicpveMAo4AUDRB,118.8,,,,,,,3116046,deezer
0k0J18dLbWtbucKwgyvVjM,90.2,,,,,,,3366344,deezer
2bLx1WMPGQKDme8WdGfpIs,81.4,,,,,,,4674444,deezer
2pe9ggqe5oytULkl0SsaUC,118.5,,,,,,,360490191,deezer
1ayQh7u8m59ZG9C2s2mNDJ,92.7,,,,,,,70866515,deezer
59HAcR0hVejI7Od0kgibFg,92.7,,,,,,,11085504,deezer
0R0qijVImx5afJce52idld,122.7,,,,,,,3567714,deezer
27L10tfpNAFy9pjCoRL8Rh,77.2,,,,,,,105286414,deezer
547UwOpSMdGG0hdxOYrK59,128.0,,,,,,,2623364,deezer
0Y7msOtyKe8cCkML0Vnoma,72.0,,,,,,,12493628,deezer
7o7wrPqbQFuZzvHhEGnqVi,116.8,,,,,,,460143732,deezer
0a3dxCb5m9uJ7J66d2h63u,132.9,,,,,,,420901212,deezer
2pgP6IT08m0Uw9cEMZM7A6,102.1,,,,,,,13249270,deezer
5EhEspC9ON9HwrFglTHDLb,80.1,,,,,,,381168611,deezer
42MVxFxdk3CXuIxLnozyoF,115.2,,,,,,,13207702,deezer
6R4pFpZdnsUCQDPFM33cn5,94.8,,,,,,,3151957,deezer
5XQPpKiBjXUI4bIenLBxci,98.5,,,,,,,5592509,deezer
0MXRHl9bmBL39ThwNbYsjo,113.3,,,,,,,3151318,deezer
1KONmY3enP3r3nIPQidWAy,119.8,,,,,,,14935057,deezer
54h1RKrrFJDsNOfhwmqu9o,80.5,,,,,,,570273,deezer
4si904YGj2npsdqZJ1JoPa,80.5,,,,,,,4160196,deezer
7wfFDZtlA8sSUtj43aeAIS,84.0,,,,,,,17533600,deezer
7uE9ZeScOg28zFE7OHQxuR,96.6,,,,,,,4611140,deezer
4gV0C1pQwxnnCJpwup4dqN,138.7,,,,,,,97495788,deezer
0zQhqYMeAJO4n8CXpZNz5Y,87.6,,,,,,,725288042,deezer
622DQPLumfjBW0sDd7XGFO,131.2,,,,,,,2531226,deezer
1u6IhgPVZh2tWNzChecnrr,99.9,,,,,,,392995212,deezer
28285KFbyCq8sJofn58qlD,122.3,,,,,,,13183903,deezer
75chQ2s6lJOgVZpth4rsco,86.0,,,,,,,11113438,deezer
1fo0083nKePBcIaLgX7yNG,82.3,,,,,,,65245767,deezer
5e2h83iw1uov1U8uQvFwhG,131.7,,,,,,,72632220,deezer
3EXrtClWmgsM7dw75Mw2M1,93.3,,,,,,,1169594,deezer
7aFQ7LIqKdO29NfYYrPVvV,118.1,,,,,,,114219516,deezer
2Qf6Xj6jbe1mfe5cnnnJ44,93.1,,,,,,,14638198,deezer
4XKExVgW8CYgA4p4DsYhzx,105.0,,,,,,,755098,deezer
2LbeNR35DvAVCl1UKZ32Rx,99.9,,,,,,,3434585,deezer
4bq0rKL0BccuCRt2i6uG1Z,113.6,,,,,,,74134632,deezer
6xmtjVIcjMRdgdB1sywkjb,70.1,,,,,,,507006952,deezer
0pRHlJuxivYDws2uo55wnX,117.1,,,,,,,76461230,deezer
6ge5Sn3fqhVQeAokjBPpCp,120.5,,,,,,,3984690,deezer
4tQdmx8ZbUHzerP6fa48lw,70.3,,,,,,,72635841,deezer
3ptTr5IwiVaLcRDqfIypMs,122.0,,,,,,,96540016,deezer
7K8QsHbmUpSX37oOCL4e2g,93.1,,,,,,,487647472,deezer
6TYTG0Y8dZZHP8EluhrXel,94.2,,,,,,,1165732,deezer
4sX4O9mgw76aWhehf1eSRD,103.6,,,,,,,14267889,deezer
5Z38oEZdU5Znabb3gTqSew,89.9,,,,,,,3134119,deezer
5H32Yi9LcptPfuDna0tkAI,121.6,,,,,,,68416713,deezer
0Rk9byjmZksAJX15onGns5,73.6,,,,,,,548801872,deezer
6h5hW8FgZJN3lAB708K1W3,103.6,,,,,,,81227238,deezer
2m7P7sfCjhxquzkW81B1qA,118.5,,,,,,,2801356,deezer
05U89SHoWjq8RpWLbcwwaS,102.8,,,,,,,1277784,deezer
5cAGsX0EzCqKuQr7nui6T7,101.6,,,,,,,548759242,deezer
2MdGWAiYLmGbetrSBANcoD,126.4,,,,,,,538606272,deezer
6GCf7r0fSkmkuPY4QK36Fz,132.1,,,,,,,487042422,deezer
0SliiopgwbmEG1OmnzBDMY,87.0,,,,,,,92828706,deezer
2inEARypHsfVOk7yMs9ptr,97.3,,,,,,,1580929652,deezer
3DZ11M7LSpVQzYHnFx3i95,95.9,,,,,,,12179241,deezer
2ZSA4e2tkUXgIWnC9Jn0dh,104.1,,,,,,,62294636,deezer
4CCJB3TUBjvfgahZiTvFg0,109.4,,,,,,,94196156,deezer
7rLAPi81R7qlVqgXfykdEL,89.1,,,,,,,118993794,deezer
12bJtD6hM85SjVJxW50hHe,113.9,,,,,,,2441438,deezer
4nyP5rtnxR7YwyHnwNUkkq,128.0,,,,,,,91997784,deezer
7pAFUKEZLgROw7CBtl9spL,124.9,,,,,,,570660132,deezer
6NiuGkaSP1V4xN64C9P7GB,122.3,,,,,,,11587851,deezer
3UPnExZwftJ1KfxtnGstLg,94.0,,,,,,,36868291,deezer
4B1ETlOJlSD73S3yrh0oBd,116.8,,,,,,,133941424,deezer
0GYETuY9RhlIKdFiYtbFxX,130.0,,,,,,,51641631,deezer
2sHAoTRO5yOhaFdAOYZ92O,130.0,,,,,,,98826830,deezer
6N206l5WKFD8BbxCSxxCN1,114.8,,,,,,,85144456,deezer
0bB0aRsAB2CTYRCeoMOFHU,126.8,,,,,,,6094154,deezer
4NBzFOhtVta7Dk3mWa7jL2,102.8,,,,,,,14019346,deezer
6hWuImKdrd2E4fZvUBhJop,72.3,,,,,,,2674013,deezer
3DRyJ7FT8yCLtF0e6K5JeG,110.2,,,,,,,90571957,deezer
29Daq5lsr0qlrVewEtN9pN,89.9,,,,,,,3668111,deezer
4uXNIkKQCS0ER3KIBEgjk9,122.0,,,,,,,145004108,deezer
65PAx3F8JYA1dJNufkn8Tm,89.1,,,,,,,4253585,deezer
70v8p7rPaCvnWiiA8lT6JA,84.0,,,,,,,124138156,deezer
6fABoPbFTd4GSWOI7fFUmp,70.3,,,,,,,7446910,deezer
70C4NyhjD5OZUMzvWZ3njJ,88.7,,,,,,,14333215,deezer
3ZIji7QVQheceYWsiiUxgn,96.6,,,,,,,561875132,deezer
6yI30xeAjOEnz0Wdc6Isjo,118.1,,,,,,,520653762,deezer
41sGGCCoHI2GLV9qadX80A,78.0,,,,,,,917233,deezer
3b9Cpi8jW9jNoyx72QbfRO,126.4,,,,,,,1583195,deezer
0zQSF3fYYtvJuUWVhpy20S,103.4,,,,,,,71400163,deezer
00qpYvkD7r8avl4Wl7wpPE,88.0,,,,,,,3512416141,deezer
4W7zdkaD90Obdo3RWcglAf,106.3,,,,,,,4104385,deezer
78l9LaLJ4xGXmOu1Dni0AV,77.4,,,,,,,483929172,deezer
4sIkDCqNjTubfb5UVs8lEA,137.8,,,,,,,2155019,deezer
2nasQgcUOpz7HCapLgoCiG,122.7,,,,,,,543150932,deezer
42MAEkamRaomzO3UWqGdh3,123.0,,,,,,,7915693,deezer
5mxsytQmTuwuKwP76lsRSo,135.6,,,,,,,3370915951,deezer
1cie8Kh2zfvvOcstv5gly2,81.7,,,,,,,16149136,deezer
1hlikalamWYpdmg3OhfFJ1,76.0,,,,,,,1217686,deezer
6iGPCNKt9NcZeLtugszLgu,79.2,,,,,,,346923111,deezer
7nvkf6javfulfGcYinVEea,133.8,,,,,,,2628417,deezer
5cFWEaKINxowmPA6WCg6GY,120.5,,,,,,,45067351,deezer
2PI1aMuSMfRKikTrDolOmP,114.8,,,,,,,72634975,deezer
0l9RGwc48deJ6j61KXAAvs,108.5,,,,,,,77771064,deezer
1KbuhBnzMHp4eq1q6flhWd,99.1,,,,,,,95231350,deezer
5p2XusrbkhI52jQy4oaKpZ,121.2,,,,,,,1086648,deezer
4QG8qIv7hZ1jjcm6cQFoyI,126.8,,,,,,,538114722,deezer
0RiZIzLmDd7a8pUzcOJOeY,110.8,,,,,,,2519810,deezer
0fVo4kM3ojDNbUjBh8ut04,97.7,,,,,,,2298467,deezer
5qBy5gRPu4Dx3EEtyBqFDg,96.6,,,,,,,505536182,deezer
1SosMdrwnapb6PbKQniy6V,117.8,,,,,,,680435212,deezer
6MTrtNdft6F4t64fEzhNNA,134.2,,,,,,,70958783,deezer
5GtZChHeGElJ3vVCQXsPUi,73.0,,,,,,,645256382,deezer
0KW90W8MN1tg7zcALJzWUM,106.6,,,,,,,11381001,deezer
2B9TNU3th1giv6JQjZAv2b,81.0,,,,,,,98836584,deezer
4Voc9FJBlkc75xWTweYeVI,73.6,,,,,,,376204491,deezer
0DUhIOCV8HaQrnIFsjsEca,106.6,,,,,,,15406128,deezer
0awNrRp7FJg8fKscDcNkEI,82.5,,,,,,,63497745,deezer
5h4yUdnYFiRGvTHkajGP5Y,128.0,,,,,,,7923862,deezer
2MVQbDuhVs2muWFURtIdNb,130.0,,,,,,,78296084,deezer
3mTgT3biIPUHjzUPtGAy54,95.5,,,,,,,478075502,deezer
0LdKvqFAiZEI67ALyRtXTB,118.5,,,,,,,3257439621,deezer
1LlWrUUgRE2Mqxdbcpj6NF,106.0,,,,,,,478075532,deezer
5oEh6CXWbd9UIZzhYcntsu,118.8,,,,,,,478075592,deezer
2jQhMqaTes0RCSVECpGCUD,118.8,,,,,,,32599091,deezer
4d0DpU7Odiv0ztvX2GxJlk,136.9,,,,,,,2760123,deezer
0f9D0jDeHzHq7bOapxrux9,119.8,,,,,,,129307596,deezer
2M9ro2krNb7nr7HSprkEgo,103.6,,,,,,,2271563,deezer
7rIovIsXE6kMn629b7kDig,119.8,,,,,,,10769094,deezer
3KNNNoyBTBn8D2BmPN40At,86.9,,,,,,,69008364,deezer
127Kb1znoBzeQgTCMsSPXO,118.5,,,,,,,63064435,deezer
3ix6K4wZY29bCujrSznwFZ,113.9,,,,,,,565656032,deezer
7qRXad6RhX92kArjFgLKWJ,124.9,,,,,,,70124514,deezer
16J3jsipec5zfzYg1XgCSi,113.3,,,,,,,6069367,deezer
4eaTXNJG53SZHOvHqPO1vu,123.0,,,,,,,73660108,deezer
2asCmofVsD8JPnRhqc0Nqs,116.8,,,,,,,96003438,deezer
4YVjOnSTkv0ZVdgI6sS7Wb,138.3,,,,,,,629744,deezer
6WpLICh9bBL5C4DPjdK4XF,107.9,,,,,,,2206115,deezer
6vKVuBeExHlEh9cZ8Ppk8t,72.8,,,,,,,1919834,deezer
4NQfrmGs9iQXVQI9IpRhjM,86.7,,,,,,,538674262,deezer
2ivQ7hAOUrVjpTaVl1l9SG,130.8,,,,,,,14638215,deezer
6d4FWjx72iuRWzn1HwywLK,90.7,,,,,,,662923422,deezer
0VH3GtZN7aRCvybDpfbVAE,90.9,,,,,,,95478420,deezer
4JEylZNW8SbO4zUyfVrpb7,113.9,,,,,,,2168095,deezer
1oPbyK3TNC3JnDTbw0ezxh,74.2,,,,,,,8390373,deezer
5Dqik1P9toCJTLj5rEm78s,113.3,,,,,,,462775272,deezer
6Sdma11BqWLJfnkrOZspRY,124.9,,,,,,,634432752,deezer
3E26XqV2an7iMYoEcUVdj4,109.1,,,,,,,3126140,deezer
6lc3SbYhMz8JrR6ebhEcJa,96.4,,,,,,,93666880,deezer
5TMqj7KNg6Nr1REJUbmIyn,118.8,,,,,,,6632416,deezer
6qnK9DPkxzNFkvZzHh2A6e,70.1,,,,,,,562751022,deezer
7Atp5zN7oVlyXMoSJYrmXR,107.9,,,,,,,10075187,deezer
3SJkwOKNpMz1z9nEICH6xa,111.4,,,,,,,64919596,deezer
0ZfLFldhoCYY5McK1ZyLVN,84.0,,,,,,,3340052,deezer
2xFwMoJ44LwAP10Uw0VrqQ,72.0,,,,,,,556647072,deezer
2KWhl75cqqKWEqTIHv1Zsd,130.0,,,,,,,346967421,deezer
